   2.9414999999999998e+02	   4.0420131095779364e-15	   9.9999999999999995e-08	   1.0007532626390458e-07	
   1.3806487999999998e-23	   4.0830737159467037e-15	   1.0100000000000000e-07	   1.0107609102164125e-07	
   1.0000000000000000e+04	   4.1241475292418260e-15	   1.0200000000000000e-07	   1.0207685610850339e-07	
   3.4000000000000002e-01	   4.1652345654852709e-15	   1.0300000000000001e-07	   1.0307762138484854e-07	
   4.5000000000000006e-08	   4.2063348407233324e-15	   1.0400000000000000e-07	   1.0407838689045361e-07	
   1.2000000000000000e-09	   4.2474483710266397e-15	   1.0500000000000000e-07	   1.0507915266570092e-07	
   3.2432432432432434e-01	   4.2885751724902123e-15	   1.0600000000000001e-07	   1.0607991869106541e-07	
   1.5000000000000000e-09	   4.3297152612335195e-15	   1.0700000000000001e-07	   1.0708068494702215e-07	
   2.0000000000000001e-09	   4.3708686534004893e-15	   1.0800000000000001e-07	   1.0808145141404607e-07	
   2.3300000000000000e+02	   4.4120353651595888e-15	   1.0900000000000001e-07	   1.0908221813357898e-07	
   0.0000000000000000e+00	   4.4532154127038423e-15	   1.0999999999999999e-07	   1.1008298514766816e-07	
   0.0000000000000000e+00	   4.4944088122509055e-15	   1.1100000000000000e-07	   1.1108375231515760e-07	
   0.0000000000000000e+00	   4.5356155800430767e-15	   1.1200000000000000e-07	   1.1208451980078502e-07	
   0.0000000000000000e+00	   4.5768357323473625e-15	   1.1299999999999999e-07	   1.1308528746324310e-07	
   0.0000000000000000e+00	   4.6180692854555260e-15	   1.1400000000000000e-07	   1.1408605540690811e-07	
   0.0000000000000000e+00	   4.6593162556841073e-15	   1.1500000000000000e-07	   1.1508682361361717e-07	
   0.0000000000000000e+00	   4.7005766593745052e-15	   1.1600000000000001e-07	   1.1608759200318129e-07	
   0.0000000000000000e+00	   4.7418505128930025e-15	   1.1700000000000000e-07	   1.1708836068133889e-07	
   0.0000000000000000e+00	   4.7831378326307764e-15	   1.1800000000000000e-07	   1.1808912956805221e-07	
   0.0000000000000000e+00	   4.8244386350040407e-15	   1.1900000000000001e-07	   1.1908989870763882e-07	
   0.0000000000000000e+00	   4.8657529364539733e-15	   1.2000000000000002e-07	   1.2009066814502183e-07	
   0.0000000000000000e+00	   4.9070807534468637e-15	   1.2100000000000001e-07	   1.2109143773738014e-07	
   0.0000000000000000e+00	   4.9484221024740797e-15	   1.2199999999999998e-07	   1.2209220765535454e-07	
   0.0000000000000000e+00	   4.9897770000521667e-15	   1.2300000000000000e-07	   1.2309297775597280e-07	
   0.0000000000000000e+00	   5.0311454627228873e-15	   1.2400000000000000e-07	   1.2409374814800044e-07	
   0.0000000000000000e+00	   5.0725275070532149e-15	   1.2499999999999999e-07	   1.2509451875124837e-07	
   0.0000000000000000e+00	   5.1139231496354693e-15	   1.2599999999999999e-07	   1.2609528961200180e-07	
   0.0000000000000000e+00	   5.1553324070872743e-15	   1.2699999999999999e-07	   1.2709606071346016e-07	
   0.0000000000000000e+00	   5.1967552960516689e-15	   1.2800000000000001e-07	   1.2809683203882281e-07	
   0.0000000000000000e+00	   5.2381918331971220e-15	   1.2900000000000000e-07	   1.2909760363528321e-07	
   0.0000000000000000e+00	   5.2796420352175785e-15	   1.3000000000000000e-07	   1.3009837548649479e-07	
   0.0000000000000000e+00	   5.3211059188325325e-15	   1.3100000000000000e-07	   1.3109914757611100e-07	
   0.0000000000000000e+00	   5.3625835007870274e-15	   1.3199999999999999e-07	   1.3209991988778534e-07	
   0.0000000000000000e+00	   5.4040747978517592e-15	   1.3300000000000001e-07	   1.3310069246977068e-07	
   0.0000000000000000e+00	   5.4455798268230825e-15	   1.3400000000000001e-07	   1.3410146530617449e-07	
   0.0000000000000000e+00	   5.4870986045230600e-15	   1.3500000000000000e-07	   1.3510223838110445e-07	
   0.0000000000000000e+00	   5.5286311477995536e-15	   1.3600000000000000e-07	   1.3610301174372155e-07	
   0.0000000000000000e+00	   5.5701774735261938e-15	   1.3700000000000000e-07	   1.3710378531338249e-07	
   0.0000000000000000e+00	   5.6117375986025057e-15	   1.3800000000000002e-07	   1.3810455913955105e-07	
   0.0000000000000000e+00	   5.6533115399539038e-15	   1.3900000000000001e-07	   1.3910533320678882e-07	
   0.0000000000000000e+00	   5.6948993145317673e-15	   1.4000000000000001e-07	   1.4010610756531634e-07	
   0.0000000000000000e+00	   5.7365009393134818e-15	   1.4100000000000001e-07	   1.4110688213433894e-07	
   0.0000000000000000e+00	   5.7781164313024748e-15	   1.4200000000000000e-07	   1.4210765696438006e-07	
   0.0000000000000000e+00	   5.8197458075282802e-15	   1.4300000000000000e-07	   1.4310843204045516e-07	
   0.0000000000000000e+00	   5.8613890850465836e-15	   1.4400000000000002e-07	   1.4410920734758010e-07	
   0.0000000000000000e+00	   5.9030462809392519e-15	   1.4500000000000001e-07	   1.4510998293718613e-07	
   0.0000000000000000e+00	   5.9447174123144127e-15	   1.4600000000000001e-07	   1.4611075872817591e-07	
   0.0000000000000000e+00	   5.9864024963064656e-15	   1.4700000000000001e-07	   1.4711153483900205e-07	
   0.0000000000000000e+00	   6.0281015500761779e-15	   1.4800000000000000e-07	   1.4811231118871866e-07	
   0.0000000000000000e+00	   6.0698145908106830e-15	   1.4900000000000002e-07	   1.4911308776279535e-07	
   0.0000000000000000e+00	   6.1115416357235626e-15	   1.5000000000000002e-07	   1.5011386461387445e-07	
   0.0000000000000000e+00	   6.1532827020548896e-15	   1.5100000000000002e-07	   1.5111464166055582e-07	
