t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.600140E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.042786E+2	2.401660E+2	3.033069E+2	2.398337E+2	-3.051758E-4	-3.784180E-2	-4.108276E+0
1.600160E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.042786E+2	2.401660E+2	3.033069E+2	2.398337E+2	-1.525879E-3	-4.180908E-2	-4.106750E+0
1.600180E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043368E+2	2.401895E+2	3.033439E+2	2.395792E+2	-8.544922E-3	-3.753662E-2	-4.107971E+0
1.600200E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043368E+2	2.401895E+2	3.033439E+2	2.395792E+2	-4.577637E-3	-3.601074E-2	-4.107971E+0
1.600220E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043496E+2	2.402203E+2	3.034294E+2	2.396501E+2	6.103516E-4	-3.692627E-2	-4.107056E+0
1.600240E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043496E+2	2.402203E+2	3.034294E+2	2.396501E+2	-1.525879E-3	-3.936768E-2	-4.108582E+0
1.600260E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043505E+2	2.400741E+2	3.033282E+2	2.397092E+2	-9.155273E-4	-3.601074E-2	-4.108887E+0
1.600280E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043505E+2	2.400741E+2	3.033282E+2	2.397092E+2	0.000000E+0	-3.601074E-2	-4.107971E+0
1.600300E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043307E+2	2.400702E+2	3.031733E+2	2.394788E+2	2.746582E-3	-3.875732E-2	-4.106750E+0
1.600320E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043307E+2	2.400702E+2	3.031733E+2	2.394788E+2	3.356934E-3	-4.241943E-2	-4.108276E+0
1.600340E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.041097E+2	2.398588E+2	3.033964E+2	2.398191E+2	-9.155273E-4	-4.425049E-2	-4.107361E+0
1.600360E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.041097E+2	2.398588E+2	3.033964E+2	2.398191E+2	-3.051758E-3	-3.570557E-2	-4.108582E+0
1.600380E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.042504E+2	2.398761E+2	3.033045E+2	2.397031E+2	-1.220703E-3	-3.723145E-2	-4.109192E+0
1.600400E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.042504E+2	2.398761E+2	3.033045E+2	2.397031E+2	-5.798340E-3	-3.753662E-2	-4.108887E+0
1.600420E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.039714E+2	2.398774E+2	3.032128E+2	2.395891E+2	-4.577637E-3	-3.356934E-2	-4.107971E+0
1.600440E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.039714E+2	2.398774E+2	3.032128E+2	2.395891E+2	-1.831055E-3	-3.295898E-2	-4.108582E+0
1.600460E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043439E+2	2.402371E+2	3.034193E+2	2.398480E+2	-7.934570E-3	-3.662109E-2	-4.109192E+0
1.600480E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043439E+2	2.402371E+2	3.034193E+2	2.398480E+2	-2.136230E-3	-4.089355E-2	-4.107971E+0
1.600500E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.041021E+2	2.400555E+2	3.033574E+2	2.397518E+2	-5.493164E-3	-3.997803E-2	-4.108276E+0
1.600520E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.041021E+2	2.400555E+2	3.033574E+2	2.397518E+2	-9.155273E-3	-4.028320E-2	-4.108887E+0
1.600540E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043280E+2	2.400139E+2	3.032250E+2	2.396305E+2	-3.967285E-3	-3.692627E-2	-4.108887E+0
1.600560E+3	1.806641E+0	4.244792E+1	1.171875E+1	3.043280E+2	2.400139E+2	3.032250E+2	2.396305E+2	1.831055E-3	-3.814697E-2	-4.108582E+0
