t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
2.106534E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.073775E+2	2.411526E+2	3.068577E+2	2.395950E+2	2.746582E-2	9.368896E-2	-4.097595E+0
2.106536E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074250E+2	2.412065E+2	3.069139E+2	2.396409E+2	2.258301E-2	9.399414E-2	-4.096375E+0
2.106538E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074250E+2	2.412065E+2	3.069139E+2	2.396409E+2	2.136230E-2	9.368896E-2	-4.097290E+0
2.106540E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.073766E+2	2.412145E+2	3.068600E+2	2.396689E+2	2.960205E-2	9.368896E-2	-4.097290E+0
2.106542E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.073766E+2	2.412145E+2	3.068600E+2	2.396689E+2	4.058838E-2	9.552002E-2	-4.097290E+0
2.106544E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074427E+2	2.411983E+2	3.069246E+2	2.396433E+2	3.662109E-2	9.643555E-2	-4.097290E+0
2.106546E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074427E+2	2.411983E+2	3.069246E+2	2.396433E+2	2.655029E-2	9.643555E-2	-4.097900E+0
2.106548E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.073607E+2	2.411497E+2	3.068909E+2	2.396070E+2	3.021240E-2	9.857178E-2	-4.097290E+0
2.106550E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.073607E+2	2.411497E+2	3.068909E+2	2.396070E+2	2.929687E-2	1.000977E-1	-4.097595E+0
2.106552E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074840E+2	2.411256E+2	3.069990E+2	2.395620E+2	3.295898E-2	1.013184E-1	-4.097595E+0
2.106554E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074840E+2	2.411256E+2	3.069990E+2	2.395620E+2	3.234863E-2	1.019287E-1	-4.097900E+0
2.106556E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074884E+2	2.411364E+2	3.069229E+2	2.396300E+2	3.509521E-2	1.034546E-1	-4.097900E+0
2.106558E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074884E+2	2.411364E+2	3.069229E+2	2.396300E+2	3.723145E-2	1.055908E-1	-4.097290E+0
2.106560E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074305E+2	2.411447E+2	3.069585E+2	2.395445E+2	3.326416E-2	1.046753E-1	-4.097595E+0
2.106562E+4	2.171968E+1	2.593634E+1	6.953125E+0	3.074305E+2	2.411447E+2	3.069585E+2	2.395445E+2	3.021240E-2	1.065063E-1	-4.098206E+0
