t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.812702E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069177E+2	2.382393E+2	3.073524E+2	2.402112E+2	-2.044678E-2	7.598877E-2	-4.113159E+0
1.812704E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069177E+2	2.382393E+2	3.073524E+2	2.402112E+2	-1.831055E-2	7.751465E-2	-4.112244E+0
1.812706E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069485E+2	2.381944E+2	3.073674E+2	2.401470E+2	-9.155273E-3	7.751465E-2	-4.112854E+0
1.812708E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069485E+2	2.381944E+2	3.073674E+2	2.401470E+2	3.967285E-3	7.812500E-2	-4.112244E+0
1.812710E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069485E+2	2.381944E+2	3.073674E+2	2.401470E+2	1.403809E-2	7.720947E-2	-4.113159E+0
1.812712E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069485E+2	2.381944E+2	3.073674E+2	2.401470E+2	1.342773E-2	7.873535E-2	-4.112549E+0
1.812714E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069376E+2	2.382477E+2	3.073853E+2	2.401958E+2	-6.713867E-3	7.873535E-2	-4.113159E+0
1.812716E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069376E+2	2.382477E+2	3.073853E+2	2.401958E+2	-1.647949E-2	7.629395E-2	-4.112549E+0
1.812718E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069433E+2	2.382469E+2	3.074122E+2	2.401929E+2	-2.410889E-2	7.659912E-2	-4.114380E+0
1.812720E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069433E+2	2.382469E+2	3.074122E+2	2.401929E+2	-2.227783E-2	7.446289E-2	-4.113770E+0
1.812722E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069903E+2	2.382256E+2	3.074375E+2	2.402036E+2	-1.098633E-2	7.324219E-2	-4.113159E+0
1.812724E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069903E+2	2.382256E+2	3.074375E+2	2.402036E+2	-2.746582E-3	7.324219E-2	-4.113159E+0
1.812726E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069466E+2	2.382459E+2	3.074289E+2	2.401948E+2	5.493164E-3	7.171631E-2	-4.114075E+0
1.812728E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069466E+2	2.382459E+2	3.074289E+2	2.401948E+2	1.342773E-2	7.232666E-2	-4.113770E+0
1.812730E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069869E+2	2.382704E+2	3.074355E+2	2.402068E+2	7.934570E-3	7.354736E-2	-4.113159E+0
1.812732E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069869E+2	2.382704E+2	3.074355E+2	2.402068E+2	-1.373291E-2	7.232666E-2	-4.113464E+0
1.812734E+4	2.199149E+1	2.618699E+1	7.343750E+0	3.069979E+2	2.382070E+2	3.074280E+2	2.401534E+2	-2.044678E-2	7.110596E-2	-4.112854E+0
