t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.842878E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.064935E+2	2.387938E+2	3.074620E+2	2.393496E+2	-1.831055E-2	4.821777E-2	-4.093628E+0
1.842880E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.065114E+2	2.387506E+2	3.074466E+2	2.393006E+2	-2.319336E-2	4.821777E-2	-4.094238E+0
1.842882E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.064911E+2	2.387598E+2	3.074219E+2	2.392883E+2	-3.021240E-2	4.852295E-2	-4.093018E+0
1.842884E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.064911E+2	2.387598E+2	3.074219E+2	2.392883E+2	-3.387451E-2	4.852295E-2	-4.093628E+0
1.842886E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.064701E+2	2.387777E+2	3.074194E+2	2.393195E+2	-2.807617E-2	4.882812E-2	-4.094543E+0
1.842888E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.064701E+2	2.387777E+2	3.074194E+2	2.393195E+2	-3.143311E-2	5.126953E-2	-4.094543E+0
1.842890E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.066252E+2	2.386904E+2	3.074954E+2	2.392795E+2	-3.570557E-2	5.249023E-2	-4.093628E+0
1.842892E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.066252E+2	2.386904E+2	3.074954E+2	2.392795E+2	-3.662109E-2	5.218506E-2	-4.095154E+0
1.842894E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.065499E+2	2.387033E+2	3.075304E+2	2.392427E+2	-3.631592E-2	5.187988E-2	-4.094849E+0
1.842896E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.065499E+2	2.387033E+2	3.075304E+2	2.392427E+2	-3.753662E-2	5.340576E-2	-4.095764E+0
1.842898E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.066299E+2	2.387220E+2	3.075750E+2	2.392686E+2	-4.638672E-2	5.340576E-2	-4.096680E+0
1.842900E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.066299E+2	2.387220E+2	3.075750E+2	2.392686E+2	-4.913330E-2	5.432129E-2	-4.096069E+0
1.842902E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.066259E+2	2.386578E+2	3.075896E+2	2.392083E+2	-4.791260E-2	5.462646E-2	-4.096069E+0
1.842904E+4	2.163702E+1	2.618187E+1	7.343750E+0	3.066259E+2	2.386578E+2	3.075896E+2	2.392083E+2	-4.486084E-2	5.462646E-2	-4.097900E+0
