t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.545714E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060644E+2	2.396606E+2	3.075174E+2	2.406137E+2	9.002686E-2	4.730225E-2	-4.119568E+0
1.545716E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060003E+2	2.396620E+2	3.075341E+2	2.405984E+2	8.789062E-2	4.577637E-2	-4.119263E+0
1.545718E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060003E+2	2.396620E+2	3.075341E+2	2.405984E+2	8.361816E-2	4.516602E-2	-4.119263E+0
1.545720E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059755E+2	2.396151E+2	3.075261E+2	2.406313E+2	8.392334E-2	4.608154E-2	-4.119263E+0
1.545722E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059755E+2	2.396151E+2	3.075261E+2	2.406313E+2	8.941650E-2	4.577637E-2	-4.118652E+0
1.545724E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059750E+2	2.396810E+2	3.075473E+2	2.406224E+2	9.399414E-2	4.486084E-2	-4.118958E+0
1.545726E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059750E+2	2.396810E+2	3.075473E+2	2.406224E+2	9.552002E-2	4.516602E-2	-4.119263E+0
1.545728E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060394E+2	2.396377E+2	3.074814E+2	2.406894E+2	9.460449E-2	4.638672E-2	-4.119263E+0
1.545730E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060394E+2	2.396377E+2	3.074814E+2	2.406894E+2	9.063721E-2	4.669189E-2	-4.118652E+0
1.545732E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059912E+2	2.396602E+2	3.075021E+2	2.406050E+2	9.338379E-2	4.943848E-2	-4.117737E+0
1.545734E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059912E+2	2.396602E+2	3.075021E+2	2.406050E+2	9.277344E-2	5.065918E-2	-4.118347E+0
1.545736E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059302E+2	2.396817E+2	3.074377E+2	2.406150E+2	8.117676E-2	4.791260E-2	-4.118958E+0
1.545738E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059302E+2	2.396817E+2	3.074377E+2	2.406150E+2	8.361816E-2	4.974365E-2	-4.118042E+0
1.545740E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059862E+2	2.396868E+2	3.075009E+2	2.406152E+2	8.880615E-2	5.035400E-2	-4.118347E+0
1.545742E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059862E+2	2.396868E+2	3.075009E+2	2.406152E+2	8.361816E-2	4.943848E-2	-4.118347E+0
1.545744E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060113E+2	2.396433E+2	3.075638E+2	2.406161E+2	7.629395E-2	5.096436E-2	-4.118958E+0
1.545746E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060113E+2	2.396433E+2	3.075638E+2	2.406161E+2	7.751465E-2	5.187988E-2	-4.118652E+0
1.545748E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060302E+2	2.395994E+2	3.075327E+2	2.406094E+2	7.659912E-2	5.249023E-2	-4.118652E+0
1.545750E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060302E+2	2.395994E+2	3.075327E+2	2.406094E+2	7.843018E-2	5.340576E-2	-4.118347E+0
1.545752E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060102E+2	2.396355E+2	3.075190E+2	2.406174E+2	8.300781E-2	5.310059E-2	-4.118347E+0
1.545754E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060102E+2	2.396355E+2	3.075190E+2	2.406174E+2	9.002686E-2	5.340576E-2	-4.118347E+0
1.545756E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060774E+2	2.396207E+2	3.075324E+2	2.405954E+2	9.155273E-2	5.340576E-2	-4.119263E+0
1.545758E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060774E+2	2.396207E+2	3.075324E+2	2.405954E+2	8.850098E-2	5.126953E-2	-4.117737E+0
1.545760E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060031E+2	2.396386E+2	3.074440E+2	2.406433E+2	8.850098E-2	5.035400E-2	-4.119568E+0
1.545762E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060031E+2	2.396386E+2	3.074440E+2	2.406433E+2	8.666992E-2	5.218506E-2	-4.119263E+0
1.545764E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.058766E+2	2.395527E+2	3.074022E+2	2.405043E+2	8.972168E-2	5.218506E-2	-4.119873E+0
1.545766E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.058766E+2	2.395527E+2	3.074022E+2	2.405043E+2	8.728027E-2	5.279541E-2	-4.118958E+0
1.545768E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.058997E+2	2.395820E+2	3.074119E+2	2.405774E+2	8.605957E-2	5.218506E-2	-4.119568E+0
1.545770E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.058997E+2	2.395820E+2	3.074119E+2	2.405774E+2	8.453369E-2	5.187988E-2	-4.119873E+0
1.545772E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059751E+2	2.396058E+2	3.074621E+2	2.405633E+2	9.338379E-2	5.279541E-2	-4.119568E+0
1.545774E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059751E+2	2.396058E+2	3.074621E+2	2.405633E+2	9.521484E-2	5.218506E-2	-4.120483E+0
1.545776E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059296E+2	2.396090E+2	3.075015E+2	2.405561E+2	8.941650E-2	5.157471E-2	-4.121094E+0
1.545778E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059296E+2	2.396090E+2	3.075015E+2	2.405561E+2	9.277344E-2	5.157471E-2	-4.119568E+0
1.545780E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059296E+2	2.396090E+2	3.075015E+2	2.405561E+2	8.392334E-2	4.974365E-2	-4.120483E+0
1.545782E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059575E+2	2.395665E+2	3.074852E+2	2.405638E+2	8.728027E-2	4.943848E-2	-4.120789E+0
1.545784E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059575E+2	2.395665E+2	3.074852E+2	2.405638E+2	9.368896E-2	5.065918E-2	-4.120483E+0
1.545786E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060558E+2	2.395852E+2	3.074484E+2	2.406324E+2	9.735107E-2	5.126953E-2	-4.120178E+0
1.545788E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060558E+2	2.395852E+2	3.074484E+2	2.406324E+2	9.490967E-2	5.035400E-2	-4.121704E+0
1.545790E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060058E+2	2.396127E+2	3.075009E+2	2.406295E+2	9.918213E-2	5.004883E-2	-4.120483E+0
1.545792E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060058E+2	2.396127E+2	3.075009E+2	2.406295E+2	1.007080E-1	4.913330E-2	-4.121399E+0
1.545794E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060294E+2	2.396541E+2	3.075008E+2	2.406232E+2	9.124756E-2	4.913330E-2	-4.120483E+0
1.545796E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060294E+2	2.396541E+2	3.075008E+2	2.406232E+2	9.033203E-2	4.943848E-2	-4.120178E+0
1.545798E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060023E+2	2.396911E+2	3.074574E+2	2.406135E+2	9.033203E-2	4.821777E-2	-4.119873E+0
1.545800E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059871E+2	2.396833E+2	3.075080E+2	2.406541E+2	9.033203E-2	4.882812E-2	-4.119873E+0
1.545802E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.059871E+2	2.396833E+2	3.075080E+2	2.406541E+2	9.521484E-2	4.821777E-2	-4.119873E+0
1.545804E+4	1.408985E+1	2.710844E+1	8.645833E+0	3.060213E+2	2.396709E+2	3.075088E+2	2.406352E+2	9.979248E-2	4.852295E-2	-4.121704E+0
