t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.880946E+4	2.234712E+1	2.616688E+1	7.395833E+0	3.050037E+2	2.404982E+2	3.057318E+2	2.399692E+2	4.162598E-1	2.166748E-2	-4.116211E+0
1.880948E+4	2.234212E+1	2.616688E+1	7.395833E+0	3.049944E+2	2.405367E+2	3.056167E+2	2.400197E+2	4.397583E-1	2.227783E-2	-4.114990E+0
1.880950E+4	2.234212E+1	2.616688E+1	7.395833E+0	3.049944E+2	2.405367E+2	3.056167E+2	2.400197E+2	4.501343E-1	2.197266E-2	-4.113770E+0
1.880952E+4	2.233712E+1	2.616688E+1	7.395833E+0	3.050016E+2	2.405931E+2	3.055044E+2	2.399993E+2	4.510498E-1	2.075195E-2	-4.114990E+0
1.880954E+4	2.233712E+1	2.616688E+1	7.395833E+0	3.050016E+2	2.405931E+2	3.055044E+2	2.399993E+2	4.620361E-1	1.983643E-2	-4.113159E+0
1.880956E+4	2.233212E+1	2.616688E+1	7.395833E+0	3.048331E+2	2.405480E+2	3.054953E+2	2.399947E+2	4.714966E-1	1.953125E-2	-4.113159E+0
1.880958E+4	2.232712E+1	2.616688E+1	7.395833E+0	3.048331E+2	2.405480E+2	3.054953E+2	2.399947E+2	4.949951E-1	2.014160E-2	-4.113770E+0
1.880960E+4	2.233212E+1	2.616688E+1	7.395833E+0	3.047488E+2	2.405403E+2	3.053620E+2	2.399927E+2	5.093384E-1	2.044678E-2	-4.112854E+0
1.880962E+4	2.232712E+1	2.616688E+1	7.395833E+0	3.047488E+2	2.405403E+2	3.053620E+2	2.399927E+2	5.261230E-1	1.892090E-2	-4.113464E+0
1.880964E+4	2.232712E+1	2.616688E+1	7.395833E+0	3.046952E+2	2.404896E+2	3.052044E+2	2.399218E+2	5.307007E-1	1.647949E-2	-4.112549E+0
1.880966E+4	2.232212E+1	2.616688E+1	7.395833E+0	3.046952E+2	2.404896E+2	3.052044E+2	2.399218E+2	5.328369E-1	1.617432E-2	-4.111938E+0
1.880968E+4	2.232212E+1	2.616688E+1	7.395833E+0	3.045587E+2	2.404986E+2	3.051222E+2	2.399521E+2	5.426025E-1	1.556396E-2	-4.111023E+0
1.880970E+4	2.231713E+1	2.616688E+1	7.395833E+0	3.045587E+2	2.404986E+2	3.051222E+2	2.399521E+2	5.426025E-1	1.312256E-2	-4.109802E+0
1.880972E+4	2.231713E+1	2.616688E+1	7.395833E+0	3.045470E+2	2.405127E+2	3.051275E+2	2.399618E+2	5.529785E-1	1.403809E-2	-4.110107E+0
1.880974E+4	2.231213E+1	2.616688E+1	7.395833E+0	3.045470E+2	2.405127E+2	3.051275E+2	2.399618E+2	5.694580E-1	1.373291E-2	-4.109802E+0
1.880976E+4	2.230713E+1	2.616688E+1	7.395833E+0	3.044573E+2	2.405117E+2	3.050876E+2	2.399384E+2	5.856323E-1	1.525879E-2	-4.110413E+0
