t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.770358E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081430E+2	2.410244E+2	3.077156E+2	2.405585E+2	-2.807617E-2	4.302979E-2	-4.116516E+0
1.770360E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081430E+2	2.410244E+2	3.077156E+2	2.405585E+2	-2.838135E-2	4.394531E-2	-4.117432E+0
1.770362E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.080908E+2	2.410145E+2	3.076742E+2	2.405838E+2	-3.601074E-2	4.364014E-2	-4.117126E+0
1.770364E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.080908E+2	2.410145E+2	3.076742E+2	2.405838E+2	-4.180908E-2	4.516602E-2	-4.117126E+0
1.770366E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081423E+2	2.410588E+2	3.077124E+2	2.405874E+2	-4.943848E-2	4.455566E-2	-4.117126E+0
1.770368E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081423E+2	2.410588E+2	3.077124E+2	2.405874E+2	-5.126953E-2	4.425049E-2	-4.117432E+0
1.770370E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081634E+2	2.410322E+2	3.077752E+2	2.405695E+2	-5.096436E-2	4.547119E-2	-4.117737E+0
1.770372E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081634E+2	2.410322E+2	3.077752E+2	2.405695E+2	-3.387451E-2	4.608154E-2	-4.119568E+0
1.770374E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081082E+2	2.410227E+2	3.077252E+2	2.405693E+2	-2.319336E-2	4.791260E-2	-4.118652E+0
1.770376E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081082E+2	2.410227E+2	3.077252E+2	2.405693E+2	-3.021240E-2	4.730225E-2	-4.118652E+0
1.770378E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081157E+2	2.410626E+2	3.077033E+2	2.405746E+2	-3.173828E-2	4.669189E-2	-4.118958E+0
1.770380E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081157E+2	2.410626E+2	3.077033E+2	2.405746E+2	-3.417969E-2	4.699707E-2	-4.119263E+0
1.770382E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081060E+2	2.410148E+2	3.077159E+2	2.405900E+2	-3.295898E-2	4.638672E-2	-4.118652E+0
1.770384E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081060E+2	2.410148E+2	3.077159E+2	2.405900E+2	-2.868652E-2	4.455566E-2	-4.118652E+0
1.770386E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081053E+2	2.410384E+2	3.077351E+2	2.406094E+2	-2.166748E-2	4.608154E-2	-4.118347E+0
1.770388E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081053E+2	2.410384E+2	3.077351E+2	2.406094E+2	-1.525879E-2	4.608154E-2	-4.118652E+0
1.770390E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081981E+2	2.410397E+2	3.076759E+2	2.405599E+2	-2.899170E-2	4.333496E-2	-4.117126E+0
1.770392E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.081981E+2	2.410397E+2	3.076759E+2	2.405599E+2	-2.655029E-2	4.394531E-2	-4.117737E+0
1.770394E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.079583E+2	2.410529E+2	3.076111E+2	2.405870E+2	-3.417969E-2	4.394531E-2	-4.117737E+0
1.770396E+4	2.374163E+1	2.630220E+1	7.604167E+0	3.079583E+2	2.410529E+2	3.076111E+2	2.405870E+2	-6.195068E-2	4.089355E-2	-4.118347E+0
