t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.655002E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069833E+2	2.396073E+2	3.069206E+2	2.391125E+2	4.577637E-3	4.577637E-2	-4.136047E+0
1.655004E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069833E+2	2.396073E+2	3.069206E+2	2.391125E+2	-8.850098E-3	4.608154E-2	-4.136963E+0
1.655006E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069833E+2	2.396073E+2	3.069206E+2	2.391125E+2	-1.251221E-2	4.577637E-2	-4.135437E+0
1.655008E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069833E+2	2.396073E+2	3.069206E+2	2.391125E+2	-7.629395E-3	4.608154E-2	-4.135132E+0
1.655010E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070235E+2	2.395922E+2	3.069714E+2	2.390847E+2	-1.434326E-2	4.577637E-2	-4.135437E+0
1.655012E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070235E+2	2.395922E+2	3.069714E+2	2.390847E+2	-1.068115E-2	4.364014E-2	-4.134521E+0
1.655014E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070321E+2	2.395559E+2	3.069912E+2	2.390368E+2	-1.098633E-2	4.333496E-2	-4.134216E+0
1.655016E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070475E+2	2.395705E+2	3.069958E+2	2.390425E+2	-1.159668E-2	4.333496E-2	-4.134827E+0
1.655018E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070475E+2	2.395705E+2	3.069958E+2	2.390425E+2	-3.051758E-4	4.180908E-2	-4.134827E+0
1.655020E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070475E+2	2.395705E+2	3.069958E+2	2.390425E+2	-7.324219E-3	4.272461E-2	-4.134216E+0
1.655022E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070475E+2	2.395705E+2	3.069958E+2	2.390425E+2	-1.373291E-2	4.211426E-2	-4.133606E+0
1.655024E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069794E+2	2.396095E+2	3.068851E+2	2.390943E+2	-9.460449E-3	4.180908E-2	-4.134216E+0
1.655026E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069794E+2	2.396095E+2	3.068851E+2	2.390943E+2	-3.662109E-3	3.936768E-2	-4.134216E+0
1.655028E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070375E+2	2.396042E+2	3.069650E+2	2.390876E+2	-7.324219E-3	3.814697E-2	-4.132385E+0
1.655030E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070375E+2	2.396042E+2	3.069650E+2	2.390876E+2	-1.739502E-2	3.784180E-2	-4.131470E+0
1.655032E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069612E+2	2.395898E+2	3.068936E+2	2.390810E+2	-1.525879E-2	3.753662E-2	-4.132080E+0
1.655034E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069612E+2	2.395898E+2	3.068936E+2	2.390810E+2	-1.098633E-2	3.814697E-2	-4.131775E+0
1.655036E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069612E+2	2.395898E+2	3.068936E+2	2.390810E+2	-3.051758E-3	3.906250E-2	-4.130859E+0
1.655038E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070167E+2	2.396485E+2	3.069442E+2	2.391153E+2	-3.051758E-3	3.967285E-2	-4.130554E+0
1.655040E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070302E+2	2.395953E+2	3.069432E+2	2.390914E+2	-1.159668E-2	4.058838E-2	-4.130249E+0
1.655042E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070302E+2	2.395953E+2	3.069432E+2	2.390914E+2	-2.105713E-2	3.875732E-2	-4.130554E+0
1.655044E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070302E+2	2.395953E+2	3.069432E+2	2.390914E+2	-1.678467E-2	4.058838E-2	-4.130249E+0
1.655046E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070302E+2	2.395953E+2	3.069432E+2	2.390914E+2	-1.495361E-2	4.180908E-2	-4.130554E+0
1.655048E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070213E+2	2.395670E+2	3.069982E+2	2.390743E+2	-2.532959E-2	4.028320E-2	-4.130249E+0
1.655050E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070213E+2	2.395670E+2	3.069982E+2	2.390743E+2	-2.319336E-2	4.241943E-2	-4.130249E+0
1.655052E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070213E+2	2.395670E+2	3.069982E+2	2.390743E+2	-1.770020E-2	4.425049E-2	-4.130859E+0
1.655054E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071004E+2	2.396360E+2	3.069889E+2	2.391128E+2	-6.408691E-3	4.486084E-2	-4.129639E+0
1.655056E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070428E+2	2.395586E+2	3.069859E+2	2.390510E+2	-1.525879E-3	4.516602E-2	-4.129333E+0
1.655058E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070428E+2	2.395586E+2	3.069859E+2	2.390510E+2	-3.051758E-3	4.455566E-2	-4.129944E+0
1.655060E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070428E+2	2.395586E+2	3.069859E+2	2.390510E+2	-3.967285E-3	4.302979E-2	-4.129333E+0
1.655062E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070428E+2	2.395586E+2	3.069859E+2	2.390510E+2	-4.272461E-3	4.455566E-2	-4.127808E+0
1.655064E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069931E+2	2.395946E+2	3.068970E+2	2.390752E+2	-1.831055E-3	4.516602E-2	-4.128723E+0
1.655066E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069931E+2	2.395946E+2	3.068970E+2	2.390752E+2	-1.708984E-2	4.302979E-2	-4.129639E+0
1.655068E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069931E+2	2.395946E+2	3.068970E+2	2.390752E+2	-2.593994E-2	4.333496E-2	-4.129333E+0
1.655070E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070066E+2	2.395486E+2	3.069098E+2	2.390596E+2	-2.075195E-2	4.364014E-2	-4.129944E+0
1.655072E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071226E+2	2.395545E+2	3.069999E+2	2.390464E+2	-1.647949E-2	4.486084E-2	-4.128418E+0
1.655074E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071226E+2	2.395545E+2	3.069999E+2	2.390464E+2	-1.861572E-2	4.302979E-2	-4.129639E+0
1.655076E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071013E+2	2.395631E+2	3.070386E+2	2.390557E+2	-2.075195E-2	4.211426E-2	-4.129028E+0
1.655078E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071013E+2	2.395631E+2	3.070386E+2	2.390557E+2	-9.460449E-3	4.150391E-2	-4.128113E+0
1.655080E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070540E+2	2.395575E+2	3.069943E+2	2.390418E+2	-8.239746E-3	3.784180E-2	-4.127197E+0
1.655082E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070540E+2	2.395575E+2	3.069943E+2	2.390418E+2	-2.136230E-2	3.570557E-2	-4.127502E+0
1.655084E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070642E+2	2.396652E+2	3.069785E+2	2.391382E+2	-1.556396E-2	3.753662E-2	-4.127808E+0
1.655086E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070642E+2	2.396652E+2	3.069785E+2	2.391382E+2	-1.068115E-2	3.753662E-2	-4.127502E+0
1.655088E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070642E+2	2.396652E+2	3.069785E+2	2.391382E+2	-1.403809E-2	3.845215E-2	-4.127808E+0
1.655090E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070081E+2	2.396080E+2	3.069706E+2	2.390961E+2	-6.408691E-3	3.967285E-2	-4.127197E+0
1.655092E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070078E+2	2.396427E+2	3.069375E+2	2.391045E+2	-9.155273E-4	3.997803E-2	-4.127808E+0
1.655094E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070078E+2	2.396427E+2	3.069375E+2	2.391045E+2	7.324219E-3	3.875732E-2	-4.127197E+0
1.655096E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070001E+2	2.396163E+2	3.069489E+2	2.391080E+2	5.798340E-3	3.662109E-2	-4.128113E+0
1.655098E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070001E+2	2.396163E+2	3.069489E+2	2.391080E+2	-8.239746E-3	3.601074E-2	-4.126892E+0
1.655100E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070001E+2	2.396163E+2	3.069489E+2	2.391080E+2	-1.953125E-2	3.570557E-2	-4.127502E+0
1.655102E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069410E+2	2.395955E+2	3.068820E+2	2.390654E+2	-3.723145E-2	3.631592E-2	-4.128113E+0
1.655104E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069410E+2	2.395955E+2	3.068820E+2	2.390654E+2	-4.150391E-2	3.845215E-2	-4.127808E+0
1.655106E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070007E+2	2.395553E+2	3.069446E+2	2.390481E+2	-3.692627E-2	4.089355E-2	-4.127197E+0
1.655108E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071221E+2	2.395690E+2	3.070421E+2	2.390931E+2	-2.471924E-2	4.364014E-2	-4.127502E+0
1.655110E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071221E+2	2.395690E+2	3.070421E+2	2.390931E+2	-7.019043E-3	4.577637E-2	-4.126282E+0
1.655112E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071104E+2	2.395615E+2	3.070426E+2	2.390602E+2	1.190186E-2	4.821777E-2	-4.127502E+0
1.655114E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071104E+2	2.395615E+2	3.070426E+2	2.390602E+2	1.892090E-2	4.821777E-2	-4.127197E+0
1.655116E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070441E+2	2.395208E+2	3.069470E+2	2.389890E+2	3.051758E-3	4.730225E-2	-4.127502E+0
1.655118E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070441E+2	2.395208E+2	3.069470E+2	2.389890E+2	-1.251221E-2	4.791260E-2	-4.128418E+0
1.655120E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069957E+2	2.394825E+2	3.068869E+2	2.389577E+2	-2.044678E-2	5.065918E-2	-4.127502E+0
1.655122E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069957E+2	2.394825E+2	3.068869E+2	2.389577E+2	-2.258301E-2	5.218506E-2	-4.128113E+0
1.655124E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070009E+2	2.395541E+2	3.069312E+2	2.390724E+2	-2.258301E-2	5.249023E-2	-4.127502E+0
1.655126E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070009E+2	2.395541E+2	3.069312E+2	2.390724E+2	-1.525879E-2	5.340576E-2	-4.126587E+0
1.655128E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070591E+2	2.395439E+2	3.070046E+2	2.390322E+2	-9.155273E-4	5.462646E-2	-4.126587E+0
1.655130E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070591E+2	2.395439E+2	3.070046E+2	2.390322E+2	3.356934E-3	5.523682E-2	-4.126282E+0
1.655132E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070569E+2	2.395355E+2	3.069904E+2	2.390307E+2	-2.136230E-3	5.249023E-2	-4.127197E+0
1.655134E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070569E+2	2.395355E+2	3.069904E+2	2.390307E+2	-1.251221E-2	5.126953E-2	-4.127197E+0
1.655136E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070569E+2	2.395355E+2	3.069904E+2	2.390307E+2	-3.326416E-2	4.852295E-2	-4.126282E+0
1.655138E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070361E+2	2.395482E+2	3.069618E+2	2.390408E+2	-3.845215E-2	4.638672E-2	-4.125977E+0
1.655140E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071283E+2	2.395366E+2	3.070729E+2	2.390556E+2	-3.112793E-2	4.699707E-2	-4.127197E+0
1.655142E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071283E+2	2.395366E+2	3.070729E+2	2.390556E+2	-2.410889E-2	4.425049E-2	-4.126587E+0
1.655144E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071283E+2	2.395366E+2	3.070729E+2	2.390556E+2	-2.441406E-3	4.302979E-2	-4.126587E+0
1.655146E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071283E+2	2.395366E+2	3.070729E+2	2.390556E+2	1.098633E-2	4.211426E-2	-4.126282E+0
1.655148E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070268E+2	2.395125E+2	3.069344E+2	2.390031E+2	1.342773E-2	3.845215E-2	-4.125671E+0
1.655150E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070268E+2	2.395125E+2	3.069344E+2	2.390031E+2	1.220703E-3	3.601074E-2	-4.126282E+0
1.655152E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.070268E+2	2.395125E+2	3.069344E+2	2.390031E+2	-1.159668E-2	3.387451E-2	-4.126282E+0
1.655154E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.069277E+2	2.395176E+2	3.068639E+2	2.390220E+2	-2.716064E-2	3.173828E-2	-4.125977E+0
1.655156E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071800E+2	2.395776E+2	3.071202E+2	2.390538E+2	-3.417969E-2	3.143311E-2	-4.126892E+0
1.655158E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071800E+2	2.395776E+2	3.071202E+2	2.390538E+2	-1.739502E-2	3.356934E-2	-4.126282E+0
1.655160E+4	1.859666E+1	2.653750E+1	7.864583E+0	3.071800E+2	2.395776E+2	3.071202E+2	2.390538E+2	-7.019043E-3	3.631592E-2	-4.125977E+0
