t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
2.071062E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072990E+2	2.410918E+2	3.067313E+2	2.395689E+2	8.422852E-2	7.202148E-2	-4.101868E+0
2.071064E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072626E+2	2.411241E+2	3.067470E+2	2.395515E+2	7.080078E-2	7.263184E-2	-4.102783E+0
2.071066E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071966E+2	2.410994E+2	3.067050E+2	2.395373E+2	7.568359E-2	7.507324E-2	-4.102173E+0
2.071068E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071966E+2	2.410994E+2	3.067050E+2	2.395373E+2	8.331299E-2	7.934570E-2	-4.100952E+0
2.071070E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072245E+2	2.411153E+2	3.067315E+2	2.395253E+2	6.927490E-2	7.904053E-2	-4.100647E+0
2.071072E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072245E+2	2.411153E+2	3.067315E+2	2.395253E+2	6.713867E-2	8.087158E-2	-4.101257E+0
2.071074E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072387E+2	2.411081E+2	3.067206E+2	2.395863E+2	7.080078E-2	8.209229E-2	-4.102478E+0
2.071076E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072387E+2	2.411081E+2	3.067206E+2	2.395863E+2	7.781982E-2	8.178711E-2	-4.103394E+0
2.071078E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072495E+2	2.411049E+2	3.067578E+2	2.395498E+2	7.629395E-2	7.934570E-2	-4.102478E+0
2.071080E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072495E+2	2.411049E+2	3.067578E+2	2.395498E+2	6.744385E-2	7.507324E-2	-4.103699E+0
2.071082E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071719E+2	2.410603E+2	3.066568E+2	2.395589E+2	7.171631E-2	7.049561E-2	-4.104004E+0
2.071084E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071719E+2	2.410603E+2	3.066568E+2	2.395589E+2	7.720947E-2	6.774902E-2	-4.104614E+0
2.071086E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071569E+2	2.411208E+2	3.066606E+2	2.395645E+2	7.537842E-2	6.500244E-2	-4.107056E+0
2.071088E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071569E+2	2.411208E+2	3.066606E+2	2.395645E+2	7.690430E-2	6.530762E-2	-4.106750E+0
2.071090E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071569E+2	2.411208E+2	3.066606E+2	2.395645E+2	7.019043E-2	6.317139E-2	-4.106750E+0
2.071092E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071716E+2	2.411205E+2	3.066294E+2	2.395467E+2	6.744385E-2	6.103516E-2	-4.107056E+0
2.071094E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071716E+2	2.411205E+2	3.066294E+2	2.395467E+2	7.537842E-2	6.072998E-2	-4.109497E+0
2.071096E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072934E+2	2.411523E+2	3.067563E+2	2.395919E+2	7.110596E-2	6.225586E-2	-4.109497E+0
2.071098E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072934E+2	2.411523E+2	3.067563E+2	2.395919E+2	7.324219E-2	6.042480E-2	-4.112549E+0
2.071100E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071476E+2	2.411561E+2	3.066992E+2	2.396556E+2	7.995605E-2	5.920410E-2	-4.114990E+0
2.071102E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071476E+2	2.411561E+2	3.066992E+2	2.396556E+2	9.033203E-2	5.920410E-2	-4.114990E+0
2.071104E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072264E+2	2.410870E+2	3.067543E+2	2.395706E+2	8.270264E-2	5.950928E-2	-4.115906E+0
2.071106E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072264E+2	2.410870E+2	3.067543E+2	2.395706E+2	5.279541E-2	5.706787E-2	-4.118347E+0
2.071108E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071326E+2	2.411622E+2	3.066426E+2	2.396231E+2	3.784180E-2	5.432129E-2	-4.120178E+0
2.071110E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072162E+2	2.411687E+2	3.066802E+2	2.396263E+2	4.821777E-2	5.493164E-2	-4.120789E+0
2.071112E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072162E+2	2.411687E+2	3.066802E+2	2.396263E+2	6.103516E-2	5.401611E-2	-4.122314E+0
2.071114E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.073028E+2	2.411610E+2	3.067480E+2	2.396137E+2	4.913330E-2	5.523682E-2	-4.124146E+0
2.071116E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.073028E+2	2.411610E+2	3.067480E+2	2.396137E+2	6.439209E-2	5.889893E-2	-4.126282E+0
2.071118E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.073369E+2	2.411764E+2	3.068289E+2	2.396194E+2	8.819580E-2	6.591797E-2	-4.126892E+0
2.071120E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.073369E+2	2.411764E+2	3.068289E+2	2.396194E+2	9.918213E-2	6.927490E-2	-4.128723E+0
2.071122E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071906E+2	2.411474E+2	3.067129E+2	2.396406E+2	9.063721E-2	6.805420E-2	-4.129333E+0
2.071124E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071906E+2	2.411474E+2	3.067129E+2	2.396406E+2	8.117676E-2	7.049561E-2	-4.131165E+0
2.071126E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072079E+2	2.411448E+2	3.066968E+2	2.396001E+2	7.629395E-2	7.171631E-2	-4.132385E+0
2.071128E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072079E+2	2.411448E+2	3.066968E+2	2.396001E+2	7.141113E-2	7.202148E-2	-4.132996E+0
2.071130E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071576E+2	2.411557E+2	3.066265E+2	2.396082E+2	8.911133E-2	7.446289E-2	-4.132385E+0
2.071132E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.071576E+2	2.411557E+2	3.066265E+2	2.396082E+2	8.880615E-2	7.507324E-2	-4.132385E+0
2.071134E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072043E+2	2.412177E+2	3.067954E+2	2.396756E+2	8.697510E-2	7.171631E-2	-4.132080E+0
2.071136E+4	2.172968E+1	2.594634E+1	6.953125E+0	3.072043E+2	2.412177E+2	3.067954E+2	2.396756E+2	1.000977E-1	7.171631E-2	-4.130554E+0
