t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.690596E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061757E+2	2.383398E+2	3.071248E+2	2.388327E+2	4.577637E-2	2.075195E-2	-4.102478E+0
1.690598E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061757E+2	2.383398E+2	3.071248E+2	2.388327E+2	4.791260E-2	2.075195E-2	-4.102173E+0
1.690600E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061757E+2	2.383398E+2	3.071248E+2	2.388327E+2	4.272461E-2	2.014160E-2	-4.101257E+0
1.690602E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062173E+2	2.383062E+2	3.071731E+2	2.388068E+2	4.821777E-2	2.258301E-2	-4.100037E+0
1.690604E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062548E+2	2.384208E+2	3.072365E+2	2.388501E+2	4.516602E-2	2.441406E-2	-4.100342E+0
1.690606E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062548E+2	2.384208E+2	3.072365E+2	2.388501E+2	4.821777E-2	2.410889E-2	-4.099426E+0
1.690608E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062548E+2	2.384208E+2	3.072365E+2	2.388501E+2	5.462646E-2	2.563477E-2	-4.098816E+0
1.690610E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061497E+2	2.383401E+2	3.071848E+2	2.387890E+2	5.126953E-2	2.563477E-2	-4.098206E+0
1.690612E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061497E+2	2.383401E+2	3.071848E+2	2.387890E+2	4.760742E-2	2.532959E-2	-4.098511E+0
1.690614E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061841E+2	2.383514E+2	3.071550E+2	2.388081E+2	5.004883E-2	2.502441E-2	-4.098206E+0
1.690616E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061841E+2	2.383514E+2	3.071550E+2	2.388081E+2	4.119873E-2	2.655029E-2	-4.098511E+0
1.690618E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.060979E+2	2.383112E+2	3.071091E+2	2.388438E+2	3.570557E-2	2.777100E-2	-4.099121E+0
1.690620E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.060979E+2	2.383112E+2	3.071091E+2	2.388438E+2	3.143311E-2	2.777100E-2	-4.099731E+0
1.690622E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061610E+2	2.383547E+2	3.071576E+2	2.388095E+2	2.441406E-2	2.746582E-2	-4.098511E+0
1.690624E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061675E+2	2.383785E+2	3.071717E+2	2.388115E+2	2.685547E-2	2.960205E-2	-4.100037E+0
1.690626E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061675E+2	2.383785E+2	3.071717E+2	2.388115E+2	3.570557E-2	3.082275E-2	-4.100037E+0
1.690628E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061675E+2	2.383785E+2	3.071717E+2	2.388115E+2	4.119873E-2	3.204346E-2	-4.099731E+0
1.690630E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061520E+2	2.383422E+2	3.071949E+2	2.388610E+2	4.028320E-2	3.082275E-2	-4.099426E+0
1.690632E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061520E+2	2.383422E+2	3.071949E+2	2.388610E+2	4.364014E-2	2.990723E-2	-4.100037E+0
1.690634E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061632E+2	2.382613E+2	3.071525E+2	2.387991E+2	3.753662E-2	3.051758E-2	-4.100342E+0
1.690636E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061632E+2	2.382613E+2	3.071525E+2	2.387991E+2	2.746582E-2	3.112793E-2	-4.100342E+0
1.690638E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061607E+2	2.383200E+2	3.071173E+2	2.387687E+2	2.655029E-2	3.234863E-2	-4.100952E+0
1.690640E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061607E+2	2.383200E+2	3.071173E+2	2.387687E+2	3.112793E-2	3.417969E-2	-4.100952E+0
1.690642E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.061885E+2	2.382967E+2	3.071693E+2	2.387485E+2	4.241943E-2	3.631592E-2	-4.100647E+0
1.690644E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062746E+2	2.383351E+2	3.072115E+2	2.387797E+2	3.997803E-2	3.692627E-2	-4.102783E+0
1.690646E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062746E+2	2.383351E+2	3.072115E+2	2.387797E+2	4.577637E-2	3.753662E-2	-4.102173E+0
1.690648E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062746E+2	2.383351E+2	3.072115E+2	2.387797E+2	3.906250E-2	3.723145E-2	-4.101868E+0
1.690650E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062163E+2	2.383023E+2	3.072169E+2	2.387582E+2	2.593994E-2	3.692627E-2	-4.101868E+0
1.690652E+4	2.222912E+1	2.646729E+1	7.864583E+0	3.062163E+2	2.383023E+2	3.072169E+2	2.387582E+2	2.410889E-2	3.845215E-2	-4.100342E+0
