t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.565280E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072728E+2	2.398693E+2	3.063239E+2	2.373832E+2	7.659912E-2	3.601074E-2	-4.103699E+0
1.565282E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072728E+2	2.398693E+2	3.063239E+2	2.373832E+2	7.843018E-2	3.540039E-2	-4.104614E+0
1.565284E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072728E+2	2.398693E+2	3.063239E+2	2.373832E+2	7.934570E-2	3.601074E-2	-4.104309E+0
1.565286E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072143E+2	2.398535E+2	3.062657E+2	2.373918E+2	7.690430E-2	3.723145E-2	-4.103699E+0
1.565288E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072143E+2	2.398535E+2	3.062657E+2	2.373918E+2	7.202148E-2	3.723145E-2	-4.105225E+0
1.565290E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072904E+2	2.398857E+2	3.061718E+2	2.373703E+2	7.049561E-2	3.875732E-2	-4.105530E+0
1.565292E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072904E+2	2.398857E+2	3.061718E+2	2.373703E+2	7.263184E-2	4.119873E-2	-4.106140E+0
1.565294E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072588E+2	2.398929E+2	3.062879E+2	2.374052E+2	7.415771E-2	4.119873E-2	-4.106140E+0
1.565296E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072588E+2	2.398929E+2	3.062879E+2	2.374052E+2	7.843018E-2	4.302979E-2	-4.106750E+0
1.565298E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071478E+2	2.399044E+2	3.062558E+2	2.374529E+2	7.232666E-2	4.425049E-2	-4.106140E+0
1.565300E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071478E+2	2.399044E+2	3.062558E+2	2.374529E+2	6.652832E-2	4.577637E-2	-4.106140E+0
1.565302E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071784E+2	2.398592E+2	3.061989E+2	2.374042E+2	6.713867E-2	4.760742E-2	-4.106445E+0
1.565304E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071784E+2	2.398592E+2	3.061989E+2	2.374042E+2	6.683350E-2	4.974365E-2	-4.106140E+0
1.565306E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.073047E+2	2.399109E+2	3.062239E+2	2.374715E+2	6.805420E-2	4.791260E-2	-4.106140E+0
1.565308E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.073047E+2	2.399109E+2	3.062239E+2	2.374715E+2	7.720947E-2	4.760742E-2	-4.105835E+0
1.565310E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072297E+2	2.399384E+2	3.062490E+2	2.374393E+2	7.995605E-2	4.760742E-2	-4.107361E+0
1.565312E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072297E+2	2.399384E+2	3.062490E+2	2.374393E+2	8.636475E-2	4.943848E-2	-4.105530E+0
1.565314E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072008E+2	2.398210E+2	3.062630E+2	2.373328E+2	8.514404E-2	5.035400E-2	-4.105530E+0
1.565316E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.072008E+2	2.398210E+2	3.062630E+2	2.373328E+2	8.850098E-2	5.065918E-2	-4.106750E+0
1.565318E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071027E+2	2.398358E+2	3.061415E+2	2.373455E+2	8.361816E-2	4.821777E-2	-4.107361E+0
1.565320E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071027E+2	2.398358E+2	3.061415E+2	2.373455E+2	8.148193E-2	4.852295E-2	-4.107666E+0
1.565322E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071206E+2	2.398610E+2	3.061450E+2	2.373747E+2	7.781982E-2	4.791260E-2	-4.106140E+0
1.565324E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071206E+2	2.398610E+2	3.061450E+2	2.373747E+2	8.026123E-2	4.760742E-2	-4.106750E+0
1.565326E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071607E+2	2.399286E+2	3.061966E+2	2.374514E+2	8.972168E-2	4.699707E-2	-4.106750E+0
1.565328E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071607E+2	2.399286E+2	3.061966E+2	2.374514E+2	8.056641E-2	4.608154E-2	-4.106445E+0
1.565330E+4	1.565117E+1	2.693824E+1	8.333333E+0	3.071875E+2	2.399992E+2	3.062144E+2	2.374775E+2	8.544922E-2	4.394531E-2	-4.105835E+0
