t	xpz	ypz	zpz	xspt1	yspt1	xspt2	yspt2	vx	vy	vsum
1.595422E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063594E+2	2.402315E+2	3.064217E+2	2.397573E+2	-3.662109E-2	-7.934570E-3	-4.149475E+0
1.595424E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063594E+2	2.402315E+2	3.064217E+2	2.397573E+2	-4.211426E-2	-8.239746E-3	-4.148865E+0
1.595426E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063860E+2	2.401925E+2	3.064496E+2	2.397388E+2	-3.265381E-2	-8.544922E-3	-4.148560E+0
1.595428E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063860E+2	2.401925E+2	3.064496E+2	2.397388E+2	-3.509521E-2	-9.460449E-3	-4.148254E+0
1.595430E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064077E+2	2.401944E+2	3.064859E+2	2.397123E+2	-3.997803E-2	-1.007080E-2	-4.149170E+0
1.595432E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064077E+2	2.401944E+2	3.064859E+2	2.397123E+2	-4.272461E-2	-1.098633E-2	-4.149780E+0
1.595434E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063258E+2	2.402170E+2	3.063803E+2	2.397195E+2	-5.126953E-2	-1.220703E-2	-4.149475E+0
1.595436E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063258E+2	2.402170E+2	3.063803E+2	2.397195E+2	-5.065918E-2	-1.312256E-2	-4.148254E+0
1.595438E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063242E+2	2.401530E+2	3.063790E+2	2.396561E+2	-4.760742E-2	-1.495361E-2	-4.147644E+0
1.595440E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063242E+2	2.401530E+2	3.063790E+2	2.396561E+2	-4.516602E-2	-1.586914E-2	-4.149170E+0
1.595442E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063827E+2	2.401836E+2	3.064397E+2	2.396953E+2	-3.448486E-2	-1.617432E-2	-4.147949E+0
1.595444E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063827E+2	2.401836E+2	3.064397E+2	2.396953E+2	-4.455566E-2	-1.556396E-2	-4.149170E+0
1.595446E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064303E+2	2.401747E+2	3.064638E+2	2.397042E+2	-4.333496E-2	-1.739502E-2	-4.148560E+0
1.595448E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064303E+2	2.401747E+2	3.064638E+2	2.397042E+2	-4.089355E-2	-1.647949E-2	-4.148560E+0
1.595450E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063649E+2	2.401791E+2	3.063721E+2	2.396834E+2	-4.669189E-2	-1.586914E-2	-4.148865E+0
1.595452E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063649E+2	2.401791E+2	3.063721E+2	2.396834E+2	-5.340576E-2	-1.495361E-2	-4.148560E+0
1.595454E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063641E+2	2.402232E+2	3.064524E+2	2.397470E+2	-6.103516E-2	-1.586914E-2	-4.147644E+0
1.595456E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063641E+2	2.402232E+2	3.064524E+2	2.397470E+2	-4.913330E-2	-1.708984E-2	-4.148254E+0
1.595458E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064874E+2	2.401989E+2	3.065360E+2	2.397123E+2	-3.021240E-2	-1.678467E-2	-4.149170E+0
1.595460E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064874E+2	2.401989E+2	3.065360E+2	2.397123E+2	-4.364014E-2	-1.770020E-2	-4.148560E+0
1.595462E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064195E+2	2.402041E+2	3.064668E+2	2.397306E+2	-4.821777E-2	-1.922607E-2	-4.148560E+0
1.595464E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064195E+2	2.402041E+2	3.064668E+2	2.397306E+2	-3.967285E-2	-1.831055E-2	-4.149170E+0
1.595466E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063366E+2	2.402526E+2	3.063937E+2	2.397816E+2	-4.699707E-2	-1.831055E-2	-4.148560E+0
1.595468E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063366E+2	2.402526E+2	3.063937E+2	2.397816E+2	-5.249023E-2	-2.136230E-2	-4.148560E+0
1.595470E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064106E+2	2.402502E+2	3.064521E+2	2.397650E+2	-5.157471E-2	-2.349854E-2	-4.148254E+0
1.595472E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064106E+2	2.402502E+2	3.064521E+2	2.397650E+2	-4.425049E-2	-2.502441E-2	-4.148865E+0
1.595474E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.065007E+2	2.402798E+2	3.065460E+2	2.397968E+2	-4.028320E-2	-2.746582E-2	-4.148254E+0
1.595476E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.065007E+2	2.402798E+2	3.065460E+2	2.397968E+2	-5.065918E-2	-2.899170E-2	-4.147339E+0
1.595478E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064036E+2	2.403029E+2	3.064568E+2	2.398135E+2	-6.713867E-2	-3.143311E-2	-4.147949E+0
1.595480E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064036E+2	2.403029E+2	3.064568E+2	2.398135E+2	-7.537842E-2	-3.387451E-2	-4.147339E+0
1.595482E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064524E+2	2.403076E+2	3.065001E+2	2.398113E+2	-7.904053E-2	-3.601074E-2	-4.147034E+0
1.595484E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064524E+2	2.403076E+2	3.065001E+2	2.398113E+2	-6.866455E-2	-3.723145E-2	-4.147034E+0
1.595486E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.065327E+2	2.402623E+2	3.065788E+2	2.397720E+2	-6.011963E-2	-3.967285E-2	-4.147034E+0
1.595488E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.065327E+2	2.402623E+2	3.065788E+2	2.397720E+2	-5.493164E-2	-3.997803E-2	-4.146729E+0
1.595490E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.065016E+2	2.402790E+2	3.065488E+2	2.397989E+2	-3.112793E-2	-3.967285E-2	-4.147034E+0
1.595492E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.065016E+2	2.402790E+2	3.065488E+2	2.397989E+2	-2.075195E-2	-3.845215E-2	-4.147034E+0
1.595494E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063345E+2	2.403029E+2	3.063647E+2	2.398323E+2	-8.544922E-3	-3.723145E-2	-4.146423E+0
1.595496E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063345E+2	2.403029E+2	3.063647E+2	2.398323E+2	-2.563477E-2	-3.601074E-2	-4.146423E+0
1.595498E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.062293E+2	2.402915E+2	3.062686E+2	2.398096E+2	-4.791260E-2	-3.509521E-2	-4.147339E+0
1.595500E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.062293E+2	2.402915E+2	3.062686E+2	2.398096E+2	-3.356934E-2	-3.234863E-2	-4.147339E+0
1.595502E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064033E+2	2.402941E+2	3.064346E+2	2.398315E+2	-2.960205E-2	-2.960205E-2	-4.148865E+0
1.595504E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064033E+2	2.402941E+2	3.064346E+2	2.398315E+2	-3.326416E-2	-2.746582E-2	-4.148254E+0
1.595506E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.062932E+2	2.402692E+2	3.063272E+2	2.397772E+2	-1.922607E-2	-2.380371E-2	-4.147644E+0
1.595508E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.062932E+2	2.402692E+2	3.063272E+2	2.397772E+2	-1.190186E-2	-2.197266E-2	-4.147339E+0
1.595510E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063161E+2	2.402990E+2	3.063550E+2	2.397980E+2	-1.678467E-2	-2.136230E-2	-4.147339E+0
1.595512E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063161E+2	2.402990E+2	3.063550E+2	2.397980E+2	-2.471924E-2	-2.044678E-2	-4.147949E+0
1.595514E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.062126E+2	2.402795E+2	3.062417E+2	2.398029E+2	-4.669189E-2	-1.831055E-2	-4.147339E+0
1.595516E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.062126E+2	2.402795E+2	3.062417E+2	2.398029E+2	-5.340576E-2	-1.800537E-2	-4.147949E+0
1.595518E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063728E+2	2.402537E+2	3.063973E+2	2.397745E+2	-5.462646E-2	-1.831055E-2	-4.147034E+0
1.595520E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.063728E+2	2.402537E+2	3.063973E+2	2.397745E+2	-4.699707E-2	-1.647949E-2	-4.147034E+0
1.595522E+4	1.455078E+1	2.688802E+1	8.463542E+0	3.064101E+2	2.402536E+2	3.064395E+2	2.397609E+2	-2.258301E-2	-1.770020E-2	-4.146423E+0
