736708.5755555555,6234.382194801976,0.01103159864670304,6049.916310696935,0.01242320828168906,6994.173405699248,0.03033008449957767,7461.338986842784,0.03868457188780105
736708.595949074,6323.296121640759,0.0116201722104943,6218.610284770084,0.01197646874693563,7270.716809870559,0.02952235435058788,7753.047721367548,0.03972389044158257
736722.6466898149,8380.172494833945,0.0266992909383673,8196.344338495801,0.02600165222629383,9777.852761855313,0.07696902947142047,10886.03302838624,0.08457275440691815
736725.6708912037,8613.150337004317,0.02833508360812372,8522.435923637984,0.02611827228498299,9218.733249868883,0.07281437993015255,10285.95166051464,0.0883207463672338
736729.4459953704,6500.445250163419,0.01719646620269935,6500.22895356238,0.01744883745775516,9850.762668158888,0.08642270109404318,11159.70673112473,0.1058833945298693
736827.7701273148,2284.138181854362,0.002196680951394837,2613.070511252315,0.002554869479238159,2017.665343531265,0.003876997261328553,2216.47409775999,0.004898965544512193
736827.8212847222,2095.491841311773,0.001920720019444549,2440.460751786311,0.002377714762434693,1959.984545560203,0.003602899178744935,2115.379919448359,0.004595745223490926
736827.8359606481,2114.681248128172,0.002041521871709219,2515.482711721663,0.002424472075200552,2042.785040301968,0.003778609472976258,2264.893594234439,0.0048752757077722
736827.8675925926,2043.08736341804,0.001961856663150336,2440.889246840701,0.002338817787495337,2055.455929818642,0.003866758985069764,2237.619397129993,0.004934096388764143
736845.8621527777,2046.262781413933,0.001929596047272256,2339.581271982559,0.002214516627206395,1957.402497841861,0.003608600734992202,2163.883541595318,0.004660833695207268
736845.8729398148,1518.610766531366,0.001298849711658059,1493.387297693383,0.001161978803500856,1852.775165422115,0.003415177735047043,2094.852865789919,0.004430990461826328
736846.7517824074,1604.866983885971,0.001545575920446319,2455.515623393841,0.002521964416411365,2311.389757659312,0.004699508070561531,2049.580255528968,0.004148429001821546
736846.775300926,1653.892606151882,0.001491215540315978,1603.575125421109,0.001354439039992112,2047.311386235133,0.0036846789996286,2214.213537357783,0.00457304470173202
736846.8095949075,2060.464452482417,0.002002884283624557,2372.878623055608,0.002260982878115392,1545.968458024216,0.002919623755349453,1690.044750355043,0.003692058318292107
736846.8469444445,2009.348413849668,0.001938426651579707,2401.477436316106,0.002386249263520625,1738.959333993532,0.003454706008237311,1591.712591038889,0.00326100845871952
736846.904675926,2180.175101783077,0.00216967388855668,2479.222999942587,0.002453641631913298,2006.335700818331,0.003808369858731192,2217.377487035365,0.004987421579854799
736846.9305208334,2107.643892278548,0.002059319350444763,2340.283600195503,0.002266300160083851,2020.910998972736,0.00396967873400756,2210.368049788437,0.005231235930851415
736846.9436342593,1592.425217641231,0.001470914609077265,1629.927669402507,0.001351523552847681,1887.080057073226,0.003716723734871278,2086.383011177221,0.004729894812177936
736861.6843518518,2259.278466357701,0.002270739922564885,2563.964275590444,0.002590304688590115,3114.377945292501,0.007999675586952578,2697.285896124755,0.007081774856301302
736861.7194907408,2216.120758839633,0.002100387092611007,2573.028512708998,0.002584787572222573,2100.004731301373,0.003951507104500526,2252.704280044128,0.005033559766070647
736861.7483680556,2377.052138490849,0.002460881446787368,2695.326324564831,0.002735056971452008,2036.196613038703,0.003758130952198924,2207.88369401148,0.004847071405619586
736861.8220949074,2339.040884542808,0.002323455957153301,2589.53048230472,0.00262945788431301,1904.820511076298,0.003637824028739998,1996.849334361237,0.004408729471463049
736874.7001967593,2280.425139838724,0.002238866883386201,2534.774962844459,0.002516900709803547,2106.82047149149,0.003820522299156994,2299.577811160275,0.005012993533956745
736883.6257291667,2338.644854051481,0.002294280295283988,2593.998165819454,0.002618762314337316,2066.386085282115,0.003756002000836315,2320.446128063742,0.004870288027778612
736888.754050926,2201.686154307867,0.001993635399450689,2414.038935692582,0.00230247447197451,2003.047213384613,0.003582873713848947,2151.318158616881,0.00458955579555368
736889.6998726851,2199.364516350377,0.001895110165967099,2392.406423303066,0.002212521767881853,2018.888856271132,0.003663094280398845,2237.26842775695,0.004732507970233533
736889.7290624999,2165.968337902219,0.00198144941263129,2409.126260572283,0.002275439245608862,1958.655715645388,0.003610219600328945,2208.948723757315,0.004668827566527644
736889.7759259259,2182.576008258492,0.00190639628649773,2408.061065380512,0.002237346846824847,2018.600097165345,0.003602876495432946,2181.22413768245,0.004644891027870301
736889.8358912037,2111.896107953871,0.001973620811078099,2388.986588009232,0.00227031771258785,2010.709384704553,0.003662461177613924,2208.656264893384,0.004660038022148886
